time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,-5.33081036926,10.3766906909,25.9983563669,0.277318915608,0.328912523355,0.0,-5.01503406477,6.32516403074,4.57330838093,0.0760851250453,0.173491016032,0.0,427.833086884807,428.4354435739852,428.8636856912935,427.3442418069979
4.499999999999992,-5.63609127539,10.7585179579,26.2666849733,0.281771947255,0.339875769698,0.0,-5.16187229568,6.40251223899,4.37110191502,0.0701944126207,0.196676800428,0.0,399.76796245688666,401.9114619148122,401.6071965899194,401.07728929597124
4.559999999999991,-5.9522610231,11.1464882491,26.5280160646,0.285424415644,0.35170119176,0.0,-5.37794704032,6.52962476872,4.33874719084,0.0258862077668,0.197903601094,0.0,462.8796160081167,463.0124383827014,463.08765958730885,459.59025597396897
4.6199999999999894,-6.28092075285,11.5415343296,26.7855019861,0.286651230418,0.363545918761,0.0,-5.5782674221,6.638232691,4.24345202033,0.00640752244862,0.196412272103,0.0,442.69769299714324,442.6132021965117,444.1751430503302,442.5743137610816
4.679999999999988,-6.62301079236,11.9439293119,27.0402202813,0.287588058959,0.375217837742,0.0,-5.82553135473,6.77431167582,4.24575474628,0.0295592724663,0.190485108074,0.0,477.83713440496354,477.4189824297549,477.18906629925124,478.9535187232879
4.739999999999987,-6.97844246658,12.3531877413,27.2907924732,0.289221489368,0.387033343411,0.0,-6.02308625543,6.86735623729,4.10619359076,0.022088630824,0.207401628305,0.0,431.2913752039514,432.75700549765475,432.11699196703637,431.4867556652798
4.799999999999986,-7.34623885727,12.7681950948,27.5336570998,0.290245404973,0.399328262126,0.0,-6.23770307727,6.96582805128,3.98859815221,0.00441661908383,0.199421169006,0.0,441.73938037917884,441.12209889426873,441.50372945269226,440.042724756478
4.859999999999984,-7.72541025975,13.1878892923,27.7655247931,0.291128484101,0.41096179127,0.0,-6.40238203229,7.02380875209,3.74060572657,0.0299059964401,0.179572719936,0.0,394.5055361383942,392.7094673593693,390.99937817558396,393.3677646157084
4.919999999999983,-8.11631950776,13.6121159948,27.9861729853,0.29347610544,0.42134547364,0.0,-6.62872856415,7.1167509152,3.61362534649,0.0530872407289,0.155051325869,0.0,440.1574585975861,438.1514363274419,437.8997238860884,439.8251878548187
4.979999999999982,-8.52011242705,14.041310229,28.1972445007,0.296808751373,0.43099436316,0.0,-6.83186691551,7.18958082353,3.42181490802,0.0600517363154,0.170372092097,0.0,414.84178366816644,416.21168900850626,416.89472076690345,417.5053131566506
5.0399999999999805,-8.93740064073,14.4755655398,28.3990958176,0.300190762145,0.441347050348,0.0,-7.07846344429,7.28529502355,3.3055944132,0.0477365218307,0.176564645958,0.0,445.4237784497465,445.9585341111806,446.1570864842227,445.15226950856083
